question_id,competency_tag,topic,question_text,options_raw,correct_key,difficulty,target_time,hint
Q3_230,Q3-NA-8,Number and Algebra - Comparing Integers,Compare: -100 ___ -99,"A) >, B) <, C) =, D) ≥",B,Mod (1),45s,Read the question carefully and eliminate obviously incorrect options before calculating.
Q3_231,Q3-NA-8,Number and Algebra - Comparing Integers,"Order from least to greatest: -10, 5, -7, 0, 2","A) -10, -7, 0, 2, 5; B) -7, -10, 0, 2, 5; C) 0, 2, 5, -7, -10; D) 5, 2, 0, -7, -10",A,Mod (1),45s,Read the question carefully and eliminate obviously incorrect options before calculating.
Q3_232,Q3-NA-8,Number and Algebra - Comparing Integers,"Order from greatest to least: -1, -5, 3, -2","A) 3, -1, -2, -5; B) 3, -5, -2, -1; C) -5, -2, -1, 3; D) -1, -2, -5, 3",A,Mod (1),45s,Read the question carefully and eliminate obviously incorrect options before calculating.
Q3_233,Q3-NA-8,Number and Algebra - Comparing Integers,Which integer is closer to zero: -8 or 7?,"A) -8, B) 7, C) They are equal distance, D) Cannot determine",B,Easy (0),20s,Read the question carefully and eliminate obviously incorrect options before calculating.
Q3_234,Q3-NA-8,Number and Algebra - Comparing Integers,Which integer is closer to zero: -15 or 15?,"A) -15, B) 15, C) They are equal distance, D) Cannot determine",C,Easy (0),20s,Read the question carefully and eliminate obviously incorrect options before calculating.
Q3_235,Q3-NA-9,Number and Algebra - Integer Operations,Add: -35 + 15,"A) 20, B) -20, C) 50, D) -50",B,Mod (1),45s,Read the question carefully and eliminate obviously incorrect options before calculating.
Q3_236,Q3-NA-9,Number and Algebra - Integer Operations,Add: 42 + (-18),"A) 24, B) -24, C) 60, D) -60",A,Mod (1),45s,Read the question carefully and eliminate obviously incorrect options before calculating.
Q3_237,Q3-NA-9,Number and Algebra - Integer Operations,Add: -50 + (-25),"A) -25, B) 25, C) 75, D) -75",D,Easy (0),20s,Read the question carefully and eliminate obviously incorrect options before calculating.
Q3_238,Q3-NA-9,Number and Algebra - Integer Operations,Add: 100 + (-150),"A) 50, B) -50, C) 250, D) -250",B,Mod (1),45s,Read the question carefully and eliminate obviously incorrect options before calculating.
Q3_239,Q3-NA-9,Number and Algebra - Integer Operations,Subtract: 25 - 40,"A) 15, B) -15, C) 65, D) -65",B,Mod (1),45s,Read the question carefully and eliminate obviously incorrect options before calculating.
Q3_240,Q3-NA-9,Number and Algebra - Integer Operations,Subtract: 18 - (-12),"A) 6, B) -6, C) 30, D) -30",C,Mod (1),45s,Read the question carefully and eliminate obviously incorrect options before calculating.
Q3_241,Q3-NA-9,Number and Algebra - Integer Operations,Subtract: -20 - 35,"A) 15, B) -15, C) 55, D) -55",D,Mod (1),45s,Read the question carefully and eliminate obviously incorrect options before calculating.
Q3_242,Q3-NA-9,Number and Algebra - Integer Operations,Subtract: -45 - (-15),"A) -30, B) 30, C) -60, D) 60",A,Hard (2),90s,Read the question carefully and eliminate obviously incorrect options before calculating.
Q3_243,Q3-NA-9,Number and Algebra - Integer Operations,Subtract: 0 - (-100),"A) -100, B) 100, C) 0, D) 1",B,Easy (0),20s,Read the question carefully and eliminate obviously incorrect options before calculating.
Q3_244,Q3-NA-9,Number and Algebra - Integer Operations,A bird is flying 50m above sea level. A fish is swimming directly below it at -20m. What is the distance between them?,"A) 30m, B) -30m, C) 70m, D) -70m",C,Hard (2),90s,Read the question carefully and eliminate obviously incorrect options before calculating.
Q3_245,Q3-NA-9,Number and Algebra - Integer Operations,"In a game, you lose 50 points, then gain 80 points, then lose 40 points. What is your final score?","A) 10 points, B) -10 points, C) -170 points, D) 170 points",B,Hard (2),90s,Read the question carefully and eliminate obviously incorrect options before calculating.
Q3_246,Q3-NA-9,Number and Algebra - Integer Operations,The temperature was -8°C at night and rose to 5°C by noon. How many degrees did it rise?,"A) 3°C, B) 13°C, C) -3°C, D) -13°C",B,Hard (2),90s,Read the question carefully and eliminate obviously incorrect options before calculating.
Q3_247,Q3-NA-9,Number and Algebra - Integer Operations,Add: -12 + 8 + (-6),"A) -10, B) 10, C) -26, D) 2",A,Hard (2),90s,Read the question carefully and eliminate obviously incorrect options before calculating.
Q3_248,Q3-NA-9,Number and Algebra - Integer Operations,Subtract: 15 - 25 - (-10),"A) -20, B) 0, C) 30, D) -30",B,Hard (2),90s,Read the question carefully and eliminate obviously incorrect options before calculating.
Q3_249,Q3-NA-9,Number and Algebra - Integer Operations,Evaluate: (-5 + 8) - (4 - 9),"A) -2, B) 2, C) 8, D) -8",C,Hard (2),90s,Substitute the given values into the expression and apply the order of operations (PEMDAS).
Q3_250,Q3-NA-9,Number and Algebra - Integer Operations,Evaluate: -20 - (-5) + (-15),"A) -30, B) -40, C) 0, D) 10",A,Hard (2),90s,Substitute the given values into the expression and apply the order of operations (PEMDAS).
Q3_251,Q3-NA-10,Number and Algebra - Integer Operations,Multiply: 12 × (-4),"A) 48, B) -48, C) 16, D) -16",B,Easy (0),20s,Read the question carefully and eliminate obviously incorrect options before calculating.
Q3_252,Q3-NA-10,Number and Algebra - Integer Operations,Multiply: -15 × 3,"A) 45, B) -45, C) -12, D) 12",B,Easy (0),20s,Read the question carefully and eliminate obviously incorrect options before calculating.
Q3_253,Q3-NA-10,Number and Algebra - Integer Operations,Multiply: -8 × (-9),"A) 72, B) -72, C) 17, D) -17",A,Mod (1),45s,Read the question carefully and eliminate obviously incorrect options before calculating.
Q3_254,Q3-NA-10,Number and Algebra - Integer Operations,Multiply: -25 × 4,"A) 100, B) -100, C) -21, D) 21",B,Easy (0),20s,Read the question carefully and eliminate obviously incorrect options before calculating.
Q3_255,Q3-NA-10,Number and Algebra - Integer Operations,Divide: 50 ÷ (-5),"A) 10, B) -10, C) 45, D) -45",B,Easy (0),20s,Read the question carefully and eliminate obviously incorrect options before calculating.
Q3_256,Q3-NA-10,Number and Algebra - Integer Operations,Divide: -48 ÷ 6,"A) 8, B) -8, C) -42, D) 42",B,Easy (0),20s,Read the question carefully and eliminate obviously incorrect options before calculating.
Q3_257,Q3-NA-10,Number and Algebra - Integer Operations,Divide: -81 ÷ (-9),"A) 9, B) -9, C) -72, D) 72",A,Mod (1),45s,Read the question carefully and eliminate obviously incorrect options before calculating.
Q3_258,Q3-NA-10,Number and Algebra - Integer Operations,Divide: -144 ÷ 12,"A) 12, B) -12, C) -132, D) 132",B,Mod (1),45s,Read the question carefully and eliminate obviously incorrect options before calculating.
Q3_259,Q3-NA-10,Number and Algebra - Integer Operations,Multiply: (-2) × (-4) × (-5),"A) 40, B) -40, C) -11, D) 11",B,Hard (2),90s,Read the question carefully and eliminate obviously incorrect options before calculating.
Q3_260,Q3-NA-10,Number and Algebra - Integer Operations,Multiply: 3 × (-2) × 5 × (-1),"A) 30, B) -30, C) 10, D) -10",A,Hard (2),90s,Read the question carefully and eliminate obviously incorrect options before calculating.
Q3_261,Q3-NA-10,Number and Algebra - Integer Operations,Divide: (-60 ÷ 5) ÷ (-3),"A) -4, B) 4, C) -36, D) 36",B,Hard (2),90s,Read the question carefully and eliminate obviously incorrect options before calculating.
Q3_262,Q3-NA-10,Number and Algebra - Integer Operations,A stock loses ₱5 in value each day for 4 days. What is the total change in value?,"A) ₱20, B) -₱20, C) ₱9, D) -₱9",B,Mod (1),45s,Read the question carefully and eliminate obviously incorrect options before calculating.
Q3_263,Q3-NA-10,Number and Algebra - Integer Operations,A submarine descends 15m every minute. Where is it after 8 minutes?,"A) -120m, B) 120m, C) -23m, D) 23m",A,Mod (1),45s,Read the question carefully and eliminate obviously incorrect options before calculating.
Q3_264,Q3-NA-11,Number and Algebra - Order of Operations (GEMDAS),Evaluate: 25 - 5 × 4,"A) 80, B) -80, C) 5, D) -5",C,Mod (1),45s,Substitute the given values into the expression and apply the order of operations (PEMDAS).
Q3_265,Q3-NA-11,Number and Algebra - Order of Operations (GEMDAS),Evaluate: 18 ÷ (-3) + 7,"A) 1, B) -1, C) 13, D) -13",A,Mod (1),45s,Substitute the given values into the expression and apply the order of operations (PEMDAS).
Q3_266,Q3-NA-11,Number and Algebra - Order of Operations (GEMDAS),Evaluate: -4 × (8 - 11),"A) -12, B) 12, C) -43, D) 43",B,Mod (1),45s,Substitute the given values into the expression and apply the order of operations (PEMDAS).
Q3_267,Q3-NA-11,Number and Algebra - Order of Operations (GEMDAS),Evaluate: (-2)³ + 15,"A) 23, B) 7, C) -7, D) -23",B,Hard (2),90s,Substitute the given values into the expression and apply the order of operations (PEMDAS).
Q3_268,Q3-NA-11,Number and Algebra - Order of Operations (GEMDAS),Evaluate: 40 ÷ (-8) × 2,"A) 10, B) -10, C) -2.5, D) 2.5",B,Hard (2),90s,Substitute the given values into the expression and apply the order of operations (PEMDAS).
Q3_269,Q3-NA-11,Number and Algebra - Order of Operations (GEMDAS),Evaluate: -15 - (-3) × 6,"A) 3, B) -3, C) 33, D) -33",A,Hard (2),90s,Substitute the given values into the expression and apply the order of operations (PEMDAS).
Q3_270,Q3-NA-11,Number and Algebra - Order of Operations (GEMDAS),Evaluate: (20 - 30) ÷ (-5),"A) 2, B) -2, C) -50, D) 50",A,Mod (1),45s,Substitute the given values into the expression and apply the order of operations (PEMDAS).
Q3_271,Q3-NA-11,Number and Algebra - Order of Operations (GEMDAS),Evaluate: (-6)² ÷ 4 - 10,"A) -1, B) 1, C) -19, D) 19",A,Hard (2),90s,Substitute the given values into the expression and apply the order of operations (PEMDAS).
Q3_272,Q3-NA-11,Number and Algebra - Order of Operations (GEMDAS),Evaluate: 5 × (-2)² - 30,"A) -50, B) -10, C) 10, D) 50",B,Hard (2),90s,Substitute the given values into the expression and apply the order of operations (PEMDAS).
Q3_273,Q3-NA-11,Number and Algebra - Order of Operations (GEMDAS),Evaluate: -8 + 12 ÷ (-3),"A) -12, B) 12, C) -4, D) 4",A,Mod (1),45s,Substitute the given values into the expression and apply the order of operations (PEMDAS).
Q3_274,Q3-NA-11,Number and Algebra - Order of Operations (GEMDAS),Evaluate: (14 + 6) × (-2) ÷ 5,"A) -8, B) 8, C) -20, D) 20",A,Hard (2),90s,Substitute the given values into the expression and apply the order of operations (PEMDAS).
Q3_275,Q3-NA-11,Number and Algebra - Order of Operations (GEMDAS),Evaluate: -10 - 2 × (5 - 8),"A) -4, B) 4, C) -16, D) 16",A,Hard (2),90s,Substitute the given values into the expression and apply the order of operations (PEMDAS).
Q3_276,Q3-NA-11,Number and Algebra - Order of Operations (GEMDAS),Evaluate: 3³ - (-5) × 2,"A) 17, B) 37, C) -17, D) -37",B,Hard (2),90s,Substitute the given values into the expression and apply the order of operations (PEMDAS).
Q3_277,Q3-NA-11,Number and Algebra - Order of Operations (GEMDAS),Evaluate: -24 ÷ 6 - (-4),"A) 0, B) -8, C) 8, D) -1",A,Hard (2),90s,Substitute the given values into the expression and apply the order of operations (PEMDAS).
Q3_278,Q3-NA-11,Number and Algebra - Order of Operations (GEMDAS),Evaluate: 9 - 3 × 2²,"A) -3, B) 3, C) 24, D) -24",A,Hard (2),90s,Substitute the given values into the expression and apply the order of operations (PEMDAS).
Q3_279,Q3-NA-11,Number and Algebra - Order of Operations (GEMDAS),Evaluate: (-4 + 2)³,"A) -8, B) 8, C) -6, D) 6",A,Mod (1),45s,Substitute the given values into the expression and apply the order of operations (PEMDAS).
Q3_280,Q3-NA-11,Number and Algebra - Order of Operations (GEMDAS),Evaluate: 50 ÷ (5² - 50),"A) -2, B) 2, C) 0, D) Undefined",A,Hard (2),90s,Substitute the given values into the expression and apply the order of operations (PEMDAS).
Q3_281,Q3-NA-12,Number and Algebra - Absolute Value,Evaluate: |-50|,"A) 50, B) -50, C) 0, D) 1/50",A,Easy (0),20s,Substitute the given values into the expression and apply the order of operations (PEMDAS).
Q3_282,Q3-NA-12,Number and Algebra - Absolute Value,Evaluate: -|15|,"A) 15, B) -15, C) 0, D) -1/15",B,Easy (0),20s,Substitute the given values into the expression and apply the order of operations (PEMDAS).
Q3_283,Q3-NA-12,Number and Algebra - Absolute Value,Evaluate: |-12| + |-8|,"A) -20, B) 20, C) 4, D) -4",B,Mod (1),45s,Substitute the given values into the expression and apply the order of operations (PEMDAS).
Q3_284,Q3-NA-12,Number and Algebra - Absolute Value,Evaluate: |-25| - |10|,"A) 15, B) -15, C) 35, D) -35",A,Mod (1),45s,Substitute the given values into the expression and apply the order of operations (PEMDAS).
Q3_285,Q3-NA-12,Number and Algebra - Absolute Value,Evaluate: |-4| × |-9|,"A) -36, B) 36, C) 13, D) -13",B,Mod (1),45s,Substitute the given values into the expression and apply the order of operations (PEMDAS).
Q3_286,Q3-NA-12,Number and Algebra - Absolute Value,Evaluate: |-30| ÷ |-6|,"A) -5, B) 5, C) 36, D) -36",B,Mod (1),45s,Substitute the given values into the expression and apply the order of operations (PEMDAS).
Q3_287,Q3-NA-12,Number and Algebra - Absolute Value,Evaluate: |8 - 15|,"A) -7, B) 7, C) 23, D) -23",B,Mod (1),45s,Substitute the given values into the expression and apply the order of operations (PEMDAS).
Q3_288,Q3-NA-12,Number and Algebra - Absolute Value,Evaluate: |-5 - 6|,"A) -11, B) 11, C) 1, D) -1",B,Mod (1),45s,Substitute the given values into the expression and apply the order of operations (PEMDAS).
Q3_289,Q3-NA-12,Number and Algebra - Absolute Value,Evaluate: |3 × (-4)|,"A) 12, B) -12, C) 7, D) -7",A,Mod (1),45s,Substitute the given values into the expression and apply the order of operations (PEMDAS).
Q3_290,Q3-NA-12,Number and Algebra - Absolute Value,Evaluate: -|-10 + 4|,"A) 6, B) -6, C) 14, D) -14",B,Hard (2),90s,Substitute the given values into the expression and apply the order of operations (PEMDAS).
Q3_291,Q3-NA-12,Number and Algebra - Absolute Value,Compare: |-20| ___ 20,"A) >, B) <, C) =, D) ≠",C,Easy (0),20s,Read the question carefully and eliminate obviously incorrect options before calculating.
Q3_292,Q3-NA-12,Number and Algebra - Absolute Value,Compare: |-15| ___ |-18|,"A) >, B) <, C) =, D) ≥",B,Mod (1),45s,Read the question carefully and eliminate obviously incorrect options before calculating.
Q3_293,Q3-NA-12,Number and Algebra - Absolute Value,Compare: -|-5| ___ |-5|,"A) >, B) <, C) =, D) ≤",B,Hard (2),90s,Read the question carefully and eliminate obviously incorrect options before calculating.
Q3_294,Q3-NA-12,Number and Algebra - Absolute Value,Evaluate: |-10| + 5 × 2,"A) 20, B) 30, C) 0, D) -20",A,Hard (2),90s,Substitute the given values into the expression and apply the order of operations (PEMDAS).
Q3_295,Q3-NA-12,Number and Algebra - Absolute Value,Evaluate: 15 - |-3 × 4|,"A) 3, B) -3, C) 27, D) -27",A,Hard (2),90s,Substitute the given values into the expression and apply the order of operations (PEMDAS).
